=== Simulation Start ===
[Config] Weapon: シンデレラ's RL
[Config] Type: CHARGE (Class: RL)
[Config] Max Ammo: 50
[Config] Fire Interval (RAPID default): 5
[Skill] 時間: 35.15s | 名前:Burst: ガラスの靴・フルコンタクト_Stage_0 | Dmg: 5,697,242 | Hits:10
[Skill] 時間: 35.15s | 名前:Burst: ガラスの靴・フルコンタクト_Stage_1 | Dmg: 2,009,028 | Hits:11
[Shoot] 時間: 35.30s | 弾数: 10/50  | ペレット: 1 (Hit:1) | Dmg:    63,776 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x11 (Val:0.18)]
[Skill] 時間: 35.30s | 名前:Skill 1: 追加ダメージ           | Dmg:    81,394 | Hits:1
[Shoot] 時間: 35.65s | 弾数:  9/50  | ペレット: 1 (Hit:1) | Dmg:    76,532 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x11 (Val:0.18)]
[Skill] 時間: 35.65s | 名前:Skill 1: 追加ダメージ           | Dmg:   108,525 | Hits:1
[Shoot] 時間: 36.00s | 弾数:  8/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 36.00s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 36.35s | 弾数:  7/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 36.35s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 36.70s | 弾数:  6/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 36.70s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 37.05s | 弾数:  5/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 37.05s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 37.40s | 弾数:  4/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 37.40s | 名前:Skill 1: 追加ダメージ           | Dmg:   109,368 | Hits:1
[Shoot] 時間: 37.75s | 弾数:  3/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 37.75s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 38.10s | 弾数:  2/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 38.10s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 38.45s | 弾数:  1/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 38.45s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 38.80s | 弾数:  0/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 38.80s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 42.13s | 弾数: 49/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 42.13s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 42.48s | 弾数: 48/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 42.48s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 42.83s | 弾数: 47/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 42.83s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 43.18s | 弾数: 46/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 43.18s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 43.53s | 弾数: 45/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 43.53s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 43.88s | 弾数: 44/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 43.88s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 44.23s | 弾数: 43/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 44.23s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 44.58s | 弾数: 42/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 44.58s | 名前:Skill 1: 追加ダメージ           | Dmg:   109,368 | Hits:1
[Shoot] 時間: 44.93s | 弾数: 41/50  | ペレット: 1 (Hit:1) | Dmg:    77,126 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 44.93s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 45.28s | 弾数: 40/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 45.28s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 45.63s | 弾数: 39/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 45.63s | 名前:Skill 1: 追加ダメージ           | Dmg:    34,954 | Hits:1
[Shoot] 時間: 45.98s | 弾数: 38/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 45.98s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 46.33s | 弾数: 37/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 46.33s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 46.68s | 弾数: 36/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 46.68s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 47.03s | 弾数: 35/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 47.03s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 47.38s | 弾数: 34/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 47.38s | 名前:Skill 1: 追加ダメージ           | Dmg:    34,954 | Hits:1
[Shoot] 時間: 47.73s | 弾数: 33/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 47.73s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 48.08s | 弾数: 32/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 48.08s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 48.43s | 弾数: 31/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 48.43s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 48.78s | 弾数: 30/50  | ペレット: 1 (Hit:1) | Dmg:    27,388 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 48.78s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 49.13s | 弾数: 29/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 49.13s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 49.48s | 弾数: 28/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 49.48s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 49.83s | 弾数: 27/50  | ペレット: 1 (Hit:1) | Dmg:    27,388 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 49.83s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 50.18s | 弾数: 26/50  | ペレット: 1 (Hit:1) | Dmg:    27,388 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 50.18s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 50.53s | 弾数: 25/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 50.53s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 50.88s | 弾数: 24/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 50.88s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 51.23s | 弾数: 23/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 51.23s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 51.58s | 弾数: 22/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 51.58s | 名前:Skill 1: 追加ダメージ           | Dmg:   109,368 | Hits:1
[Shoot] 時間: 51.93s | 弾数: 21/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 51.93s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 52.28s | 弾数: 20/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 52.28s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 52.63s | 弾数: 19/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 52.63s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 52.98s | 弾数: 18/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 52.98s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 53.33s | 弾数: 17/50  | ペレット: 1 (Hit:1) | Dmg:    77,126 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 53.33s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 53.68s | 弾数: 16/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 53.68s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 54.03s | 弾数: 15/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 54.03s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 54.38s | 弾数: 14/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 54.38s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 54.73s | 弾数: 13/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 54.73s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 55.08s | 弾数: 12/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 55.08s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 55.43s | 弾数: 11/50  | ペレット: 1 (Hit:1) | Dmg:    77,126 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 55.43s | 名前:Skill 1: 追加ダメージ           | Dmg:   109,368 | Hits:1
[Shoot] 時間: 55.78s | 弾数: 10/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 55.78s | 名前:Skill 1: 追加ダメージ           | Dmg:   109,368 | Hits:1
[Shoot] 時間: 56.13s | 弾数:  9/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 56.13s | 名前:Skill 1: 追加ダメージ           | Dmg:   109,368 | Hits:1
[Shoot] 時間: 56.48s | 弾数:  8/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 56.48s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 56.83s | 弾数:  7/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 56.83s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 57.18s | 弾数:  6/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 57.18s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 57.53s | 弾数:  5/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 57.53s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 57.88s | 弾数:  4/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 57.88s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 58.23s | 弾数:  3/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 58.23s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 58.58s | 弾数:  2/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 58.58s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 58.93s | 弾数:  1/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 58.93s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 59.28s | 弾数:  0/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 59.28s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 62.62s | 弾数: 49/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: [Beauty x12 (Val:0.19)]
[Skill] 時間: 62.62s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 62.97s | 弾数: 48/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 62.97s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 63.32s | 弾数: 47/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 63.32s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 63.67s | 弾数: 46/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 63.67s | 名前:Skill 1: 追加ダメージ           | Dmg:    34,954 | Hits:1
[Shoot] 時間: 64.02s | 弾数: 45/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 64.02s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 64.37s | 弾数: 44/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 64.37s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 64.72s | 弾数: 43/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 64.72s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Shoot] 時間: 65.07s | 弾数: 42/50  | ペレット: 1 (Hit:1) | Dmg:    21,911 | Buffs: charge_speed_rate:1.00 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 65.07s | 名前:Skill 1: 追加ダメージ           | Dmg:    23,303 | Hits:1
[Skill] 時間: 65.25s | 名前:Burst: ガラスの靴・フルコンタクト_Stage_0 | Dmg: 6,561,677 | Hits:10
[Skill] 時間: 65.25s | 名前:Burst: ガラスの靴・フルコンタクト_Stage_1 | Dmg: 2,140,316 | Hits:12
[Shoot] 時間: 65.42s | 弾数: 41/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 65.42s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 65.77s | 弾数: 40/50  | ペレット: 1 (Hit:1) | Dmg:    77,126 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 65.77s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 66.12s | 弾数: 39/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 66.12s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 66.47s | 弾数: 38/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 66.47s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 66.82s | 弾数: 37/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 66.82s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 67.17s | 弾数: 36/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 67.17s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 67.52s | 弾数: 35/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 67.52s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 67.87s | 弾数: 34/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 67.87s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 68.22s | 弾数: 33/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 68.22s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 68.57s | 弾数: 32/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 68.57s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 68.92s | 弾数: 31/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 68.92s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 69.27s | 弾数: 30/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 69.27s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 69.62s | 弾数: 29/50  | ペレット: 1 (Hit:1) | Dmg:    77,126 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 69.62s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 69.97s | 弾数: 28/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 69.97s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 70.32s | 弾数: 27/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 70.32s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 70.67s | 弾数: 26/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 70.67s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 71.02s | 弾数: 25/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 71.02s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 71.37s | 弾数: 24/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
[Skill] 時間: 71.37s | 名前:Skill 1: 追加ダメージ           | Dmg:    82,026 | Hits:1
[Shoot] 時間: 71.72s | 弾数: 23/50  | ペレット: 1 (Hit:1) | Dmg:    64,272 | Buffs: charge_speed_rate:1.00 | conversion_hp_to_atk:0.03 | [Beauty x12 (Val:0.19)]
